Displacement,Area,Pitch,Threshold Current
300.3970343,326.2770742,301.2860005,2.934654441
298.2890071,552.0557504,52.83612033,3.061226634
293.487823,545.115996,108.0615867,2.689247544
301.7694056,548.592362,178.2277203,2.366085273
298.4451679,538.735135,236.5020838,1.794899663
302.2260167,544.4434652,297.6074099,1.94366575
295.4101693,782.8781079,49.06273707,2.327349267
301.0028333,771.7567771,108.4251303,2.117212334
299.8644941,779.7651498,176.4240202,1.865237858
293.0130034,779.3949161,233.5378304,2.116209968
304.9000767,762.2266655,300.491244,1.557736728
303.2508865,996.3524538,51.31377265,1.837607403
304.766294,1001.329039,110.5537988,1.701611785
298.3846699,993.9601368,176.2080406,1.489743634
301.5269183,999.3974862,234.7855139,1.407955195
298.364256,1012.838627,298.8437489,1.337607352
298.8212817,90.65520727,49.33677728,10.67890571
299.0945065,97.42552027,109.8448024,7.576790707
296.8181084,100.0338194,169.5810318,5.804321067
298.1452516,109.0615371,233.8943001,4.972739909
293.8027013,98.89217938,299.7521832,4.002819534
297.7395792,317.6810391,47.2422226,4.563230626
299.0467267,321.9889593,111.6912953,3.723497274
298.0056259,324.9703756,170.5785849,3.053144869
298.0555019,321.1918818,296.5726698,2.756586941
299.3245123,553.4545453,51.03836907,2.913581466
299.6524838,548.393531,110.2780137,2.481583895
300.6425949,550.8568915,174.025573,2.249959926
292.9664036,542.7438774,235.9468477,1.834591518
292.700509,544.9020597,299.454098,1.835331288
292.5365093,761.2564788,51.87584315,2.179726835
295.0071446,777.8742047,110.2586063,1.990520942
296.4127372,784.5180404,175.0285445,1.83617152
304.3670256,767.0182633,236.4757898,1.961698888
302.3874503,770.4802296,299.88165,1.456443601
298.9421378,1006.247232,52.03230479,1.82395795
303.7437833,986.4705408,110.0956116,1.655471801
301.2994924,994.8415722,175.1823553,1.485400675
303.2413157,1003.682559,234.3163425,1.427652943
300.3790613,994.4695857,300.0789122,1.281862846
548.0872984,114.0186371,46.2853765,10.6705221
554.3694862,105.3875253,111.5067083,7.553532014
553.8900803,97.6067169,175.6043407,5.848671658
545.7321422,94.32512387,234.0683626,4.966670246
549.889298,104.0451035,299.1985721,4.052648009
542.8313106,333.9382995,53.15170719,4.551105029
549.1793562,331.2215781,107.3050226,3.737380011
546.5700224,334.1252918,175.0793173,3.154098299
549.2123324,327.0526295,296.262699,2.747987676
547.1411688,553.9026376,50.60542783,2.924683496
547.0359429,551.3119583,109.6982339,2.504004893
553.2452328,551.9611686,176.0443324,2.1853676
552.600438,548.9273147,237.9997121,1.84886876
547.7078753,555.8684625,300.9903888,1.892737268
553.6174105,778.7523671,50.07337182,2.244909051
544.3456709,779.3515469,106.8652963,2.025413705
549.8934027,778.7042063,173.4868144,1.713497284
547.6191977,781.1898076,235.9780666,2.007027224
547.2206145,772.4470859,295.4824153,1.544464131
546.90203,991.8562454,53.12572725,1.864180726
542.890794,1000.494809,111.3298042,1.621329105
554.6895181,986.9742898,175.2333684,1.508628248
552.2242239,1010.330504,233.2999788,1.413053608
546.298524,1001.954475,302.2072794,1.23103496
366.9061037,160.2154933,141.5469482,5.458835003
93.40458917,921.8717395,93.40458917,0.961598023
246.5153085,196.2724446,235,4.093188123
50,566.2238997,235,1.092637584
264.570269,196.556621,300,2.049146218
232.1899955,713.9709959,248.4643966,1.423592668
313.2998574,763.0301283,293.3500713,1.632207233
82.1736719,578.9563047,58.04341798,1.112698915
454.0227308,602.2409154,110,2.723489336
410.0576353,900.9481282,165.0288177,1.857471468
334.3105355,130.879482,243.9207392,4.490201926
267.3506263,158.7688727,50,9.823233982
302.8318366,772.451347,111.4159183,1.987346207
421.1547552,672.8821609,50,3.153301929
550,1000,286.439405,1.303293681
300,167.7531382,125.2812646,8.289413163
300,268.7991438,65.00436834,8.867839653
300,985.1331674,175,1.553654783
300,1000,205.000457,1.501998781
278.8931801,325,169.5122268,3.133068478
300.5331854,100.9597337,299.4668146,4.014639055
352.3611392,952.8749747,148.8194304,1.710598958
300,119.2694022,175,5.831429681
530.0752536,775,294.8195659,1.577863004
300,118.9523131,298.6312218,3.938859559
378.762706,704.1135646,216.0969506,2.097160673
275.9855907,303.3870316,162.9927953,3.194452473
300,882.7562381,213.2881922,1.871765345
119.6606249,775,183.4511375,1.182378142
373.4536293,616.1082664,104.3556857,2.744953523
296.0392712,771.4353441,111.9803644,1.969434
300,534.9541322,183.3588154,2.379246882
300,555.9182094,134.429298,4.826767416
297.5202299,995.5364138,300,1.267772645
300,198.9793577,104.988532,7.62157294
142.622294,874.9599031,264.8035283,1.129820372
203.5102728,652.6369821,251.7551364,1.57613562
50,299.1874215,71.22367562,1.67458698
300,406.6097814,254.6612325,2.665083545
300,498.5781506,83.42812329,5.020242544
233.047223,670.5149986,175,2.517467514
134.8082255,252.6548059,92.40411276,3.166073937
456.3984827,634.2413656,197.4643641,2.162374725
198.7673311,100,166.5315858,3.054622487
300,769.552348,295.3997606,1.556189836
285.7256708,961.459311,171.2886744,1.516549597
300,753.3149243,116.2645774,2.083348061
318.7052576,583.6694636,165.6473712,2.212405357
361.6853335,719.4831998,140.8426668,1.950715989
300,775,226.27923,1.996698305
300,497.6686633,255.8090934,2.353674282
141.4456173,670.7957777,276.2241395,2.081894062
300,575.6143434,300,1.809026078
313.6019433,775,296.4634947,1.556312702
463.0290742,628.2738332,256.5145371,1.828257931
430.1590782,325,300,2.763726999
300,327.4117547,142.8483646,4.874466263
390.3918356,631.352652,116.8899584,2.592182306
300,325,300,2.826648933
300,639.4052255,200.6608606,2.073061578
496.7730916,727.0957825,235,1.991824995
314.3819425,974.1125034,238.7393051,1.446391775
465.4779601,923.9301641,70.28528958,1.860898662
519.4401143,366.2558457,50,4.288350935
292.2082923,114.0250738,297.974156,3.892050635
300,1000,215.8682893,1.45484277
235.1449478,658.2609061,300,1.403624678
383.8264203,399.1124434,91.91321016,3.880039336
300,474.5671107,96.70514571,3.31402514
300,550,185.3744179,2.30083431
300,428.8913047,107.7173915,3.564200866
300,612.5903037,127.3861955,2.480919837
300,496.7978126,157.7216146,3.088350583
300,685.5930825,161.4876456,2.433314985
167.3011775,563.8578806,167.3011775,1.802376931
150.2988658,415.2689792,160.1494329,1.599663482
56.72324669,100,115.1096675,2.689464026
300,100,110,7.574697553
71.72345046,383.6533163,50,1.674904451
300,562.809034,236.8501938,1.830632901
300,550,65.2607622,2.828934831
300,992.4711483,54.1826954,1.799258656
300,175.9807886,131.3871849,7.220793664
453.2210917,325,135.1625162,3.571410849
550,550,191.8002767,2.085955244
50,649.644371,160.7159678,0.89976863
300,917.5369955,189.1872197,1.658027444
120.0001883,968.4999153,209.0999303,0.835480596
66.10492918,578.9888725,118.0524646,0.985084008
300,761.7521014,54.90662912,2.325055815
526.7146154,529.0431539,282.3031077,2.022875781
300,526.7126044,287.062558,2.073069867
300,244.5350619,133.2454265,4.680178649
100.7650756,237.0657042,249.2349244,1.647096307
300,893.2601195,300,1.408915448
175.5948327,323.9293011,205.4520729,2.598282791
300,1000,227.6085963,1.435304527
300,952.1889667,225.1721765,1.9669475
79.03260394,100,285.483698,2.006780136
300,200.0246209,56.66830806,9.679086468
436.3055278,100,196.4077989,5.959626382
300,931.714279,254.7269861,1.455080638
125.3472286,685.6250114,105.7569491,1.185869453
300,496.0645842,205.0358801,2.298934048
495.042056,325,56.59495328,4.171864111
475.5318674,550,243.4042193,2.086085259
100.4811641,325,261.6343153,1.586206196
300,550,266.7988998,1.843978428
50,415.7977802,148.7695302,1.077869588
300,130.0719641,114.3437281,7.223546986
300,785.8904798,62.10053315,2.151324832
208.9182381,100,220.540881,4.23821533
300,341.1388868,110,5.837699278
300,775,218.240365,2.025368763
550,700.494129,258.6078494,1.766107415
63.11843477,763.1934087,225.2923583,0.910065913
300,583.0971883,119.56141,2.535644996
533.6798806,1000,175,1.53
523.3522699,703.0511287,300,1.795985028
54.94099592,117.7875853,295.0590041,1.515174326
300,998.8059516,51.32672039,1.798561835
300,100,277.3980063,4.276749066
470.3627914,928.3265123,260.1813957,1.436371199
121.6560763,453.9809373,139.1719619,1.457656156
179.531955,766.8424811,170.2340225,1.617613587
192.6840239,228.4156215,129.4138223,3.335236471
274.127333,550,287.0636665,1.741716313
454.0829023,516.0238362,110,4.126485952
214.2808298,627.1472531,92.85958508,2.246868978
300,321.6368577,174.0284255,3.364340521
361.1599744,775,235,2.026467839
157.6740564,1000,228.8370282,0.920195269
142.8041585,916.4762574,198.2010396,0.847555797
300,537.9187907,137.8078553,2.835592418
300,389.6708167,155.6087391,3.796540261
300,658.0434755,60.39613551,3.190217093
300,871.3459221,175,1.77040675
197.6195296,100,136.6189223,5.528468467
550,465.342806,144.0635489,2.856948158
230.1413465,162.8727881,209.9293267,4.472052934
300,404.4136601,178.6271,3.677913325
300,244.2986291,139.6681899,4.33766362
67.47899262,581.4621867,166.2605037,0.918593954
300,930.0158081,228.7791829,1.602300014
371.1758289,405.470877,175,2.324408813
50,682.3022615,67.16624787,1.001503889
321.3641818,736.5444727,283.7632218,1.718457565
550,987.503991,178.3322691,1.557824447
518.5501037,521.6950934,243.176973,1.95810662
88.16975922,203.0583499,235,1.818201058
518.2483401,410.7294818,159.12417,2.975922056
300,162.4747751,300,3.826521352
300,107.059578,110,7.519159807
300,423.3882706,266.1410927,3.339065648
300,550,133.1087671,2.439344152
300,844.4937077,175,1.809730326
50,661.8569081,70.95242442,1.038668998
432.1400842,668.9260758,206.7136202,2.130002329
202.6074392,462.3466953,300,1.532006384
300,561.9786188,175,2.501384937
300,765.7001765,232.4167157,2.069769931
516.3426495,415.8748464,183.0777641,2.922303528
89.63763268,857.3045224,110,1.814979459
300,800.7986419,243.9285066,2.081342989
300,619.8258295,128.1469128,3.150842463
249.5322787,818.3162032,110,1.90793244
354.8897421,802.3969283,300,1.87546981
403.7062088,719.9932364,210.1105099,2.17034265
323.3466066,163.0358377,55.60318557,9.869911638
550,167.8898613,300,3.809935923
300,775,300,1.530484835
404.4141527,587.0545251,84.94060334,3.043088882
436.1118156,447.5006341,196.5550201,2.64758826
300,146.9659314,102.1843682,9.01688659
417.0254857,535.6458743,300,2.183638916
550,657.9431519,256.6456118,3.117944025
300,436.5506692,204.1983429,2.803016571
300,429.3711815,143.2827751,4.115706904
430.9142933,882.177136,146.8765771,1.954785148
406.8286137,615.4169907,121.5856932,5.470561538
266.768151,550,57.97564375,2.650126941
134.2897803,403.4432092,131.9153429,2.287925536
361.3309492,719.8021457,269.3345254,1.755743201
463.5284741,852.8243733,136.4715259,1.876747126
135.0776472,478.1397649,50,1.844385544
550,289.5227648,148.6773938,4.959413116
546.9211384,550,234.2610732,1.849145408
355.470934,900.1523188,221.6869758,1.60372278
293.9606291,764.1291324,233.550551,2.004127934
301.5281588,100,300,4.224722459
53.7685545,103.3916991,51.88427725,3.633553336
550,687.9385612,267.7550227,2.71129515
300,207.7049623,50,9.606388089
300,723.5152386,228.1353652,2.158682208
195.3651398,455.8286258,110,2.118362213
266.2607157,908.9039323,58.09742824,1.740318002
282.7510399,565.5240641,183.6244801,2.137124564
300,550,139.7742994,2.440521679
116.3324269,834.6991842,116.3324269,0.949479742
83.58032914,220.8891849,218.2098354,1.74976194
152.0516442,641.8464798,210.5076054,1.178943046
300,929.9080437,184.3455942,1.579375889
300,226.3182402,110,6.744773561
550,775,222.1311614,2.042477613
444.2260519,870.1965533,209.6142525,1.819029008
73.65567142,388.8703128,288.1721643,1.085892003
300,550,145.1139096,2.436602579
221.177734,845.9400394,68.91734383,1.712346576
537.419967,1000,106.9807921,1.669667868
300,110.3209299,51.43346249,10.57764393
535.0227554,113.4795201,53.59453871,10.27611667
300,958.3508275,235,1.551019881
300,645.6099295,50,3.260209076
363.7377181,775,110,2.04560393
357.3883326,793.4020026,160.0790335,2.918797649
306.64973,757.0457291,54.92080018,2.267716366
541.2640815,759.2753467,112.2713388,2.027058817
373.5208146,232.3374663,50,8.386502081
300,1000,259.8117297,1.357234615
449.7091093,370.7854049,124.8545547,4.356003029
300,1000,234.6185413,1.410039537
198.0296126,375.320046,110,4.81619462
147.9274027,501.2693249,126.0362986,1.566419447
300,429.1827362,93.89103149,4.73037613
188.0894116,1000,175,1.151368056
336.2241806,165.2035251,216.8879097,4.44261907
83.71436954,775,83.71436954,0.926860805
174.5142671,437.9371596,300,1.818316868
300,1000,166.4553402,1.585958826
300,981.8191664,173.6869398,1.647013594
50,700.3836653,256.6389575,0.911618893
300,769.6090293,143.2786958,1.959532222
66.54627896,752.6625234,50,1.158928603
300,871.1725386,300,1.420294722
473.27202,844.055182,129.9492748,1.846048164
300,214.5468411,110,6.563765232
515.0265968,194.4281886,58.39361676,9.465904825
229.3913014,809.3565138,66.94608766,1.678377386
300,655.8984913,140.6906976,3.027221459
70.63106226,100,235,2.011572747
50,644.4818679,175,0.904941199
303.6301,768.46582,110,2.014512343
514.5741575,743.1167418,136.9236403,1.966161528
50,906.1352732,88.58883211,0.771411058
50,576.6623805,83.55498407,1.182604478
300,235.9506016,123.2183943,4.708950926
276.8443504,795.8400846,121.5778248,1.858921795
300,560.3801592,55.76675513,2.984470851
320.7856154,756.2929462,219.6186446,2.184765687
340.2428905,397.437203,130.1214453,3.469933771
550,1000,192.0946703,1.491786119
300,618.5221975,110,2.415021506
180.0125356,432.988718,50,2.869332139
550,1000,151.7237923,1.57971798
477.3024505,230.8555891,244.7498624,3.59070157
300,783.9672059,52.39125491,2.174188795
300,773.251643,133.0095635,2.593197852
300,290.6743342,50,8.609776932
300,553.2736859,51.81871438,2.893777068
172.8690747,439.4178328,141.9459594,2.105054539
351.7451905,1000,300,1.272
489.0805487,720.1724938,205.4597257,1.828383859
300,681.7363259,235,2.00459656
300,859.3318853,212.5114973,1.898237865
270.9001986,497.6203576,138.7170258,2.153508956
221.9312302,170.2618928,91.26349525,5.721952483
300,494.4400343,123.0444508,5.527399197
300,559.5404545,229.6997475,1.852893881
300,596.1277206,235,1.884722225
250.6767203,1000,99.32327973,1.607416393
300,494.5170785,197.6022771,2.816585134
385.6388683,775,214.3611317,1.802848173
300,203.2984195,164.7760216,7.294676108
300,418.047165,71.20314434,7.786609966
50,143.589283,217.0799614,1.69813175
186.0060893,530.1890392,139.6384168,2.367041608
525.3681391,775,275.3681391,1.59652075
300,545.5421822,110,2.673655088
224.703064,775,167.2256713,1.644939534
300,839.8586828,181.6717497,2.047511319
300,920.8934033,246.4265084,1.496535993
454.975038,518.4326027,120.3184718,3.262560173
128.2653297,718.244813,255.3489857,1.679347668
300,519.2416638,101.797777,2.906952432
300,179.1344455,175,5.674470826
513.5451344,967.190621,230.6254161,1.380076905
51.03722448,550.933502,174.7303216,0.851725595
168.3288245,525.9837681,235,1.602126168
83.83024127,969.5527829,283.0848794,0.7144356
85.48372726,131.9353545,58.51609454,3.655761231
328.6558225,775,189.3279113,1.823174314
53.60215612,104.8629108,50,3.630589769
343.6515235,471.4272578,246.3493961,2.225895224
355.1583534,599.6425181,77.57917672,2.663993744
300,660.223952,251.5787625,2.252390244
372.6771334,390.4094201,211.3385667,2.873763335
300,273.7734626,175,3.756026611
300,967.9549462,119.25746,1.687769337
550,550,100.4465365,2.619046192
237.7116267,831.821392,268.8558133,1.278132055
300,689.2884463,175.5946613,2.464123864
438.6265831,474.2917745,161.3734169,3.100352145
300,553.6058462,175,2.239829997
59.7815426,964.7864467,117.4339724,0.792329274
468.5071755,246.687084,174.6953099,4.320394016
58.02500087,339.4450016,297.9134998,1.071618503
300,554.030547,176.1195964,2.23767916
50,325,168.883875,1.185562358
300,188.0108295,110,6.071162854
536.7710048,135.7182869,231.8250412,4.835790905
550,447.6332834,78.43519907,3.568104247
258.166142,962.3495278,268.2062679,1.194519682
144.5582514,659.590295,300,1.852007325
507.1747332,697.9145197,203.3093025,2.454970142
300,172.6448575,50,8.749001059
197.7130406,509.1165269,248.8565203,2.008694306
300,967.3613482,300,1.361606158
524.9945779,190.0195197,280.9958792,3.781048837
384.481504,553.1000607,152.240752,2.960659939
419.9865177,334.0242682,203.7967642,3.568731371
278.9426657,737.0967982,224.4713328,2.056501832
244.2139191,375.2074728,272.1069596,2.34011661
470.0658349,775,69.98354128,1.96051395
550,853.225919,235,1.819268513
300,315.1678289,254.5756806,3.627116209
222.4395132,720.7822475,261.2197566,1.547509767
50,408.1737329,50,1.50959067
195.9363922,906.3427529,195.9363922,1.089264305
411.9915164,550,235,1.542417523
300,260.7942872,156.451683,4.51301221
119.9287142,225.8716856,66.78289141,3.336110806
460.8074456,180.273299,133.1900642,6.051239617
272.1336365,749.9202729,272.1336365,1.479397873
550,750.1213171,110,2.431587868
164.7083317,409.7124957,232.3541659,1.81727717
300,439.0821077,205.8105256,2.806376242
473.0226999,307.8387103,168.5027481,5.716841428
50,306.07821,125.9784004,1.388016687
134.4077741,100,172.5382472,4.928278635
367.3043052,775,191.1530333,1.858535264
300,775,150.1538163,2.052829548
300,775,220.4776657,2.02577196
147.6538306,281.0557762,287.305002,1.813808954
549.4807999,101.8691204,174.7403999,5.794680337
520.3651617,576.6713545,300,1.808660104
300,332.8664268,50,6.947509204
300,385.5131689,141.3815728,3.093494198
58.34782069,977.4608841,291.6521793,0.667596784
241.8719303,445.3694745,63.95073673,2.95015765
300,1000,73.17141899,1.821776391
337.3608366,966.3752471,216.3195817,1.506286047
